order_id,order_date,sku_id,dc_id,ordered_quantity,fulfilled_quantity,status
ORD032229,2026-07-06,MED033,DC007,61.0,61.0,FULFILLED
ORD032230,2026-07-06,MED033,DC008,72.0,71.2800000000004,PARTIAL
ORD032231,2026-07-06,MED034,DC002,164.0,164.0,FULFILLED
ORD032232,2026-07-06,MED034,DC003,119.0,119.0,FULFILLED
ORD032233,2026-07-06,MED034,DC004,119.0,119.0,FULFILLED
ORD032234,2026-07-06,MED034,DC006,104.0,104.0,FULFILLED
ORD032235,2026-07-06,MED034,DC007,113.0,113.0,FULFILLED
ORD032236,2026-07-06,MED035,DC004,63.0,63.0,FULFILLED
ORD032237,2026-07-06,MED035,DC006,94.0,0.0,PENDING
ORD032238,2026-07-06,MED035,DC007,66.0,66.0,FULFILLED
ORD032239,2026-07-06,MED036,DC001,90.0,90.0,FULFILLED
ORD032240,2026-07-06,MED036,DC003,153.0,153.0,FULFILLED
ORD032241,2026-07-06,MED036,DC004,118.0,118.0,FULFILLED
ORD032242,2026-07-06,MED036,DC005,166.0,166.0,FULFILLED
ORD032243,2026-07-06,MED036,DC006,97.0,97.0,FULFILLED
ORD032244,2026-07-06,MED036,DC007,139.0,139.0,FULFILLED
ORD032245,2026-07-06,MED037,DC001,215.0,215.0,FULFILLED
ORD032246,2026-07-06,MED037,DC002,212.0,212.0,FULFILLED
ORD032247,2026-07-06,MED037,DC003,282.0,282.0,FULFILLED
ORD032248,2026-07-06,MED037,DC004,217.0,217.0,FULFILLED
ORD032249,2026-07-06,MED037,DC006,151.0,151.0,FULFILLED
ORD032250,2026-07-06,MED037,DC007,179.0,179.0,FULFILLED
ORD032251,2026-07-06,MED037,DC008,131.0,131.0,FULFILLED
ORD032252,2026-07-06,MED038,DC001,182.0,182.0,FULFILLED
ORD032253,2026-07-06,MED038,DC003,153.0,153.0,FULFILLED
ORD032254,2026-07-06,MED038,DC005,146.0,146.0,FULFILLED
ORD032255,2026-07-06,MED038,DC007,169.0,169.0,FULFILLED
ORD032256,2026-07-06,MED038,DC008,218.0,218.0,FULFILLED
ORD032257,2026-07-06,MED039,DC001,67.0,67.0,FULFILLED
ORD032258,2026-07-06,MED039,DC002,65.0,65.0,FULFILLED
ORD032259,2026-07-06,MED039,DC003,49.0,49.0,FULFILLED
ORD032260,2026-07-06,MED039,DC004,45.0,45.0,FULFILLED
ORD032261,2026-07-06,MED039,DC005,60.0,60.0,FULFILLED
ORD032262,2026-07-06,MED039,DC006,65.0,0.0,PENDING
ORD032263,2026-07-06,MED039,DC008,74.0,74.0,FULFILLED
ORD032264,2026-07-06,MED040,DC001,11.0,11.0,FULFILLED
ORD032265,2026-07-06,MED040,DC003,68.0,68.0,FULFILLED
ORD032266,2026-07-06,MED040,DC004,41.0,41.0,FULFILLED
ORD032267,2026-07-06,MED040,DC006,2.0,2.0,FULFILLED
ORD032268,2026-07-06,MED040,DC007,11.0,11.0,FULFILLED
ORD032269,2026-07-06,MED040,DC008,7.0,7.0,FULFILLED
ORD032270,2026-07-07,MED001,DC001,46.0,46.0,FULFILLED
ORD032271,2026-07-07,MED001,DC002,24.0,24.0,FULFILLED
ORD032272,2026-07-07,MED001,DC003,45.0,45.0,FULFILLED
ORD032273,2026-07-07,MED001,DC004,33.0,33.0,FULFILLED
ORD032274,2026-07-07,MED001,DC006,41.0,41.0,FULFILLED
ORD032275,2026-07-07,MED001,DC007,40.0,40.0,FULFILLED
ORD032276,2026-07-07,MED002,DC002,35.0,35.0,FULFILLED
ORD032277,2026-07-07,MED002,DC004,33.0,33.0,FULFILLED
ORD032278,2026-07-07,MED002,DC005,35.0,35.0,FULFILLED
ORD032279,2026-07-07,MED002,DC006,32.0,32.0,FULFILLED
ORD032280,2026-07-07,MED002,DC007,37.0,37.0,FULFILLED
ORD032281,2026-07-07,MED002,DC008,42.0,42.0,FULFILLED
ORD032282,2026-07-07,MED003,DC002,82.0,82.0,FULFILLED
ORD032283,2026-07-07,MED003,DC005,103.0,103.0,FULFILLED
ORD032284,2026-07-07,MED003,DC006,108.0,108.0,FULFILLED
ORD032285,2026-07-07,MED003,DC007,91.0,91.0,FULFILLED
ORD032286,2026-07-07,MED004,DC004,262.0,262.0,FULFILLED
ORD032287,2026-07-07,MED004,DC006,130.0,130.0,FULFILLED
ORD032288,2026-07-07,MED004,DC007,154.0,154.0,FULFILLED
ORD032289,2026-07-07,MED004,DC008,194.0,194.0,FULFILLED
ORD032290,2026-07-07,MED005,DC001,80.0,80.0,FULFILLED
ORD032291,2026-07-07,MED005,DC002,32.0,32.0,FULFILLED
ORD032292,2026-07-07,MED005,DC004,41.0,41.0,FULFILLED
ORD032293,2026-07-07,MED005,DC005,46.0,46.0,FULFILLED
ORD032294,2026-07-07,MED005,DC006,30.0,30.0,FULFILLED
ORD032295,2026-07-07,MED005,DC008,42.0,42.0,FULFILLED
ORD032296,2026-07-07,MED006,DC001,59.0,59.0,FULFILLED
ORD032297,2026-07-07,MED006,DC003,42.0,42.0,FULFILLED
ORD032298,2026-07-07,MED006,DC004,44.0,44.0,FULFILLED
ORD032299,2026-07-07,MED006,DC005,37.0,37.0,FULFILLED
ORD032300,2026-07-07,MED006,DC007,50.0,50.0,FULFILLED
ORD032301,2026-07-07,MED007,DC002,90.0,90.0,FULFILLED
ORD032302,2026-07-07,MED007,DC004,100.0,100.0,FULFILLED
ORD032303,2026-07-07,MED007,DC005,71.0,71.0,FULFILLED
ORD032304,2026-07-07,MED007,DC006,108.0,108.0,FULFILLED
ORD032305,2026-07-07,MED007,DC008,112.0,112.0,FULFILLED
ORD032306,2026-07-07,MED008,DC001,141.0,141.0,FULFILLED
ORD032307,2026-07-07,MED008,DC002,170.0,170.0,FULFILLED
ORD032308,2026-07-07,MED008,DC003,162.0,162.0,FULFILLED
ORD032309,2026-07-07,MED008,DC006,167.0,167.0,FULFILLED
ORD032310,2026-07-07,MED008,DC007,211.0,211.0,FULFILLED
ORD032311,2026-07-07,MED008,DC008,136.0,136.0,FULFILLED
ORD032312,2026-07-07,MED009,DC001,199.0,199.0,FULFILLED
ORD032313,2026-07-07,MED009,DC002,179.0,179.0,FULFILLED
ORD032314,2026-07-07,MED009,DC003,149.0,149.0,FULFILLED
ORD032315,2026-07-07,MED009,DC004,221.0,221.0,FULFILLED
ORD032316,2026-07-07,MED009,DC006,227.0,227.0,FULFILLED
ORD032317,2026-07-07,MED009,DC007,173.0,173.0,FULFILLED
ORD032318,2026-07-07,MED009,DC008,193.0,193.0,FULFILLED
ORD032319,2026-07-07,MED010,DC002,42.0,42.0,FULFILLED
ORD032320,2026-07-07,MED010,DC003,30.0,30.0,FULFILLED
ORD032321,2026-07-07,MED010,DC004,52.0,52.0,FULFILLED
ORD032322,2026-07-07,MED010,DC006,1.0,1.0,FULFILLED
ORD032323,2026-07-07,MED010,DC007,65.0,65.0,FULFILLED
ORD032324,2026-07-07,MED010,DC008,108.0,108.0,FULFILLED
ORD032325,2026-07-07,MED011,DC001,102.0,61.64000000000043,PARTIAL
ORD032326,2026-07-07,MED011,DC002,75.0,75.0,FULFILLED
ORD032327,2026-07-07,MED011,DC004,119.0,119.0,FULFILLED
ORD032328,2026-07-07,MED011,DC005,107.0,68.0300000000001,PARTIAL
ORD032329,2026-07-07,MED011,DC008,89.0,89.0,FULFILLED
ORD032330,2026-07-07,MED012,DC001,73.0,73.0,FULFILLED
ORD032331,2026-07-07,MED012,DC002,70.0,70.0,FULFILLED
ORD032332,2026-07-07,MED012,DC004,25.0,25.0,FULFILLED
ORD032333,2026-07-07,MED012,DC005,178.0,178.0,FULFILLED
ORD032334,2026-07-07,MED012,DC006,64.0,64.0,FULFILLED
ORD032335,2026-07-07,MED012,DC007,3.0,3.0,FULFILLED
ORD032336,2026-07-07,MED012,DC008,184.0,184.0,FULFILLED
ORD032337,2026-07-07,MED013,DC003,72.0,72.0,FULFILLED
ORD032338,2026-07-07,MED013,DC004,37.0,37.0,FULFILLED
ORD032339,2026-07-07,MED013,DC005,35.0,35.0,FULFILLED
ORD032340,2026-07-07,MED013,DC006,51.0,51.0,FULFILLED
ORD032341,2026-07-07,MED013,DC007,69.0,69.0,FULFILLED
ORD032342,2026-07-07,MED013,DC008,51.0,51.0,FULFILLED
ORD032343,2026-07-07,MED014,DC001,49.0,49.0,FULFILLED
ORD032344,2026-07-07,MED014,DC002,39.0,39.0,FULFILLED
ORD032345,2026-07-07,MED014,DC003,45.0,45.0,FULFILLED
ORD032346,2026-07-07,MED014,DC004,53.0,53.0,FULFILLED
ORD032347,2026-07-07,MED014,DC006,59.0,59.0,FULFILLED
ORD032348,2026-07-07,MED014,DC007,88.0,88.0,FULFILLED
ORD032349,2026-07-07,MED014,DC008,106.0,106.0,FULFILLED
ORD032350,2026-07-07,MED015,DC002,154.0,154.0,FULFILLED
ORD032351,2026-07-07,MED015,DC003,164.0,164.0,FULFILLED
ORD032352,2026-07-07,MED015,DC004,195.0,195.0,FULFILLED
ORD032353,2026-07-07,MED015,DC005,168.0,168.0,FULFILLED
ORD032354,2026-07-07,MED015,DC008,116.0,116.0,FULFILLED
ORD032355,2026-07-07,MED016,DC001,31.0,31.0,FULFILLED
ORD032356,2026-07-07,MED016,DC002,20.0,20.0,FULFILLED
ORD032357,2026-07-07,MED016,DC003,27.0,27.0,FULFILLED
ORD032358,2026-07-07,MED016,DC004,75.0,75.0,FULFILLED
ORD032359,2026-07-07,MED016,DC006,15.0,15.0,FULFILLED
ORD032360,2026-07-07,MED016,DC007,3.0,3.0,FULFILLED
ORD032361,2026-07-07,MED016,DC008,83.0,83.0,FULFILLED
ORD032362,2026-07-07,MED017,DC001,54.0,54.0,FULFILLED
ORD032363,2026-07-07,MED017,DC003,60.0,29.519999999999957,PARTIAL
ORD032364,2026-07-07,MED017,DC004,50.0,50.0,FULFILLED
ORD032365,2026-07-07,MED017,DC005,62.0,62.0,FULFILLED
ORD032366,2026-07-07,MED017,DC006,52.0,37.87999999999999,PARTIAL
ORD032367,2026-07-07,MED018,DC006,111.0,111.0,FULFILLED
ORD032368,2026-07-07,MED018,DC007,67.0,67.0,FULFILLED
ORD032369,2026-07-07,MED019,DC001,129.0,129.0,FULFILLED
ORD032370,2026-07-07,MED019,DC002,115.0,115.0,FULFILLED
ORD032371,2026-07-07,MED019,DC003,114.0,114.0,FULFILLED
ORD032372,2026-07-07,MED019,DC005,108.0,108.0,FULFILLED
ORD032373,2026-07-07,MED019,DC006,61.0,61.0,FULFILLED
ORD032374,2026-07-07,MED019,DC007,116.0,116.0,FULFILLED
ORD032375,2026-07-07,MED019,DC008,61.0,61.0,FULFILLED
ORD032376,2026-07-07,MED020,DC001,68.0,68.0,FULFILLED
ORD032377,2026-07-07,MED020,DC003,95.0,95.0,FULFILLED
ORD032378,2026-07-07,MED020,DC004,66.0,66.0,FULFILLED
ORD032379,2026-07-07,MED020,DC006,91.0,91.0,FULFILLED
ORD032380,2026-07-07,MED020,DC008,52.0,52.0,FULFILLED
ORD032381,2026-07-07,MED021,DC003,200.0,200.0,FULFILLED
ORD032382,2026-07-07,MED021,DC004,178.0,178.0,FULFILLED
ORD032383,2026-07-07,MED021,DC007,170.0,170.0,FULFILLED
ORD032384,2026-07-07,MED021,DC008,140.0,140.0,FULFILLED
ORD032385,2026-07-07,MED022,DC001,80.0,80.0,FULFILLED
ORD032386,2026-07-07,MED022,DC002,67.0,67.0,FULFILLED
ORD032387,2026-07-07,MED022,DC003,79.0,79.0,FULFILLED
ORD032388,2026-07-07,MED022,DC004,95.0,95.0,FULFILLED
ORD032389,2026-07-07,MED022,DC005,73.0,73.0,FULFILLED
ORD032390,2026-07-07,MED022,DC006,84.0,84.0,FULFILLED
ORD032391,2026-07-07,MED022,DC007,98.0,98.0,FULFILLED
ORD032392,2026-07-07,MED022,DC008,49.0,49.0,FULFILLED
ORD032393,2026-07-07,MED023,DC001,79.0,79.0,FULFILLED
ORD032394,2026-07-07,MED023,DC002,47.0,47.0,FULFILLED
ORD032395,2026-07-07,MED023,DC003,56.0,56.0,FULFILLED
ORD032396,2026-07-07,MED023,DC004,66.0,66.0,FULFILLED
ORD032397,2026-07-07,MED023,DC005,85.0,85.0,FULFILLED
ORD032398,2026-07-07,MED023,DC006,88.0,88.0,FULFILLED
ORD032399,2026-07-07,MED023,DC007,55.0,55.0,FULFILLED
ORD032400,2026-07-07,MED023,DC008,2.0,2.0,FULFILLED
ORD032401,2026-07-07,MED024,DC002,58.0,58.0,FULFILLED
ORD032402,2026-07-07,MED024,DC003,34.0,34.0,FULFILLED
ORD032403,2026-07-07,MED024,DC005,64.0,64.0,FULFILLED
ORD032404,2026-07-07,MED024,DC006,77.0,77.0,FULFILLED
ORD032405,2026-07-07,MED024,DC007,18.0,18.0,FULFILLED
ORD032406,2026-07-07,MED024,DC008,57.0,57.0,FULFILLED
ORD032407,2026-07-07,MED025,DC001,165.0,165.0,FULFILLED
ORD032408,2026-07-07,MED025,DC004,146.0,146.0,FULFILLED
ORD032409,2026-07-07,MED025,DC007,170.0,170.0,FULFILLED
ORD032410,2026-07-07,MED025,DC008,144.0,144.0,FULFILLED
ORD032411,2026-07-07,MED026,DC001,108.0,108.0,FULFILLED
ORD032412,2026-07-07,MED026,DC002,107.0,107.0,FULFILLED
ORD032413,2026-07-07,MED026,DC004,159.0,159.0,FULFILLED
ORD032414,2026-07-07,MED026,DC005,122.0,122.0,FULFILLED
ORD032415,2026-07-07,MED026,DC006,128.0,128.0,FULFILLED
ORD032416,2026-07-07,MED026,DC007,143.0,143.0,FULFILLED
ORD032417,2026-07-07,MED026,DC008,155.0,155.0,FULFILLED
ORD032418,2026-07-07,MED027,DC001,139.0,139.0,FULFILLED
ORD032419,2026-07-07,MED027,DC002,122.0,122.0,FULFILLED
ORD032420,2026-07-07,MED027,DC005,52.0,52.0,FULFILLED
ORD032421,2026-07-07,MED027,DC006,153.0,153.0,FULFILLED
ORD032422,2026-07-07,MED027,DC007,111.0,111.0,FULFILLED
ORD032423,2026-07-07,MED027,DC008,128.0,128.0,FULFILLED
ORD032424,2026-07-07,MED028,DC002,62.0,62.0,FULFILLED
ORD032425,2026-07-07,MED028,DC006,63.0,63.0,FULFILLED
ORD032426,2026-07-07,MED028,DC007,44.0,44.0,FULFILLED
ORD032427,2026-07-07,MED029,DC001,71.0,71.0,FULFILLED
ORD032428,2026-07-07,MED029,DC002,86.0,86.0,FULFILLED
ORD032429,2026-07-07,MED029,DC003,74.0,74.0,FULFILLED
ORD032430,2026-07-07,MED029,DC004,56.0,56.0,FULFILLED
ORD032431,2026-07-07,MED029,DC006,76.0,76.0,FULFILLED
ORD032432,2026-07-07,MED029,DC007,55.0,55.0,FULFILLED
ORD032433,2026-07-07,MED029,DC008,69.0,69.0,FULFILLED
ORD032434,2026-07-07,MED030,DC002,44.0,44.0,FULFILLED
ORD032435,2026-07-07,MED030,DC004,18.0,18.0,FULFILLED
ORD032436,2026-07-07,MED030,DC005,44.0,44.0,FULFILLED
ORD032437,2026-07-07,MED030,DC007,15.0,15.0,FULFILLED
ORD032438,2026-07-07,MED030,DC008,47.0,47.0,FULFILLED
ORD032439,2026-07-07,MED031,DC001,58.0,58.0,FULFILLED
ORD032440,2026-07-07,MED031,DC002,54.0,54.0,FULFILLED
ORD032441,2026-07-07,MED031,DC005,35.0,35.0,FULFILLED
ORD032442,2026-07-07,MED031,DC008,36.0,36.0,FULFILLED
ORD032443,2026-07-07,MED032,DC002,51.0,51.0,FULFILLED
ORD032444,2026-07-07,MED032,DC003,58.0,58.0,FULFILLED
ORD032445,2026-07-07,MED032,DC004,52.0,52.0,FULFILLED
ORD032446,2026-07-07,MED032,DC005,54.0,54.0,FULFILLED
ORD032447,2026-07-07,MED032,DC006,61.0,61.0,FULFILLED
ORD032448,2026-07-07,MED032,DC007,51.0,51.0,FULFILLED
ORD032449,2026-07-07,MED032,DC008,70.0,70.0,FULFILLED
ORD032450,2026-07-07,MED033,DC002,50.0,50.0,FULFILLED
ORD032451,2026-07-07,MED033,DC004,37.0,37.0,FULFILLED
ORD032452,2026-07-07,MED033,DC006,46.0,46.0,FULFILLED
ORD032453,2026-07-07,MED033,DC007,66.0,66.0,FULFILLED
ORD032454,2026-07-07,MED033,DC008,64.0,64.0,FULFILLED
ORD032455,2026-07-07,MED034,DC001,117.0,117.0,FULFILLED
ORD032456,2026-07-07,MED034,DC004,148.0,148.0,FULFILLED
ORD032457,2026-07-07,MED034,DC005,113.0,113.0,FULFILLED
ORD032458,2026-07-07,MED034,DC006,183.0,183.0,FULFILLED
ORD032459,2026-07-07,MED034,DC008,104.0,104.0,FULFILLED
ORD032460,2026-07-07,MED035,DC001,90.0,90.0,FULFILLED
ORD032461,2026-07-07,MED035,DC007,95.0,95.0,FULFILLED
ORD032462,2026-07-07,MED035,DC008,128.0,128.0,FULFILLED
ORD032463,2026-07-07,MED036,DC001,142.0,142.0,FULFILLED
ORD032464,2026-07-07,MED036,DC002,101.0,101.0,FULFILLED
ORD032465,2026-07-07,MED036,DC003,107.0,107.0,FULFILLED
ORD032466,2026-07-07,MED036,DC004,122.0,122.0,FULFILLED
ORD032467,2026-07-07,MED036,DC005,162.0,91.44999999999972,PARTIAL
ORD032468,2026-07-07,MED036,DC006,167.0,167.0,FULFILLED
ORD032469,2026-07-07,MED036,DC007,183.0,158.73999999999927,PARTIAL
ORD032470,2026-07-07,MED036,DC008,125.0,125.0,FULFILLED
ORD032471,2026-07-07,MED037,DC002,175.0,175.0,FULFILLED
ORD032472,2026-07-07,MED037,DC003,146.0,146.0,FULFILLED
ORD032473,2026-07-07,MED037,DC004,213.0,213.0,FULFILLED
ORD032474,2026-07-07,MED037,DC005,134.0,134.0,FULFILLED
ORD032475,2026-07-07,MED037,DC006,230.0,230.0,FULFILLED
ORD032476,2026-07-07,MED037,DC007,216.0,216.0,FULFILLED
ORD032477,2026-07-07,MED038,DC001,167.0,167.0,FULFILLED
ORD032478,2026-07-07,MED038,DC002,166.0,166.0,FULFILLED
ORD032479,2026-07-07,MED038,DC003,163.0,163.0,FULFILLED
ORD032480,2026-07-07,MED038,DC004,153.0,153.0,FULFILLED
ORD032481,2026-07-07,MED038,DC006,209.0,209.0,FULFILLED
ORD032482,2026-07-07,MED038,DC007,144.0,144.0,FULFILLED
ORD032483,2026-07-07,MED038,DC008,168.0,168.0,FULFILLED
ORD032484,2026-07-07,MED039,DC001,36.0,36.0,FULFILLED
ORD032485,2026-07-07,MED039,DC002,49.0,36.94000000000017,PARTIAL
ORD032486,2026-07-07,MED039,DC003,53.0,53.0,FULFILLED
ORD032487,2026-07-07,MED039,DC005,49.0,31.789999999999797,PARTIAL
ORD032488,2026-07-07,MED039,DC006,49.0,49.0,FULFILLED
ORD032489,2026-07-07,MED039,DC008,58.0,58.0,FULFILLED
ORD032490,2026-07-07,MED040,DC002,26.0,26.0,FULFILLED
ORD032491,2026-07-07,MED040,DC003,17.0,17.0,FULFILLED
ORD032492,2026-07-07,MED040,DC004,61.0,61.0,FULFILLED
ORD032493,2026-07-07,MED040,DC006,24.0,24.0,FULFILLED
ORD032494,2026-07-07,MED040,DC008,25.0,25.0,FULFILLED
ORD032495,2026-07-08,MED001,DC001,46.0,46.0,FULFILLED
ORD032496,2026-07-08,MED001,DC004,42.0,39.22999999999999,PARTIAL
ORD032497,2026-07-08,MED001,DC005,31.0,31.0,FULFILLED
ORD032498,2026-07-08,MED001,DC007,50.0,26.289999999999942,PARTIAL
ORD032499,2026-07-08,MED001,DC008,42.0,42.0,FULFILLED
ORD032500,2026-07-08,MED002,DC002,32.0,32.0,FULFILLED
ORD032501,2026-07-08,MED002,DC003,48.0,48.0,FULFILLED
ORD032502,2026-07-08,MED002,DC004,39.0,39.0,FULFILLED
ORD032503,2026-07-08,MED002,DC005,39.0,39.0,FULFILLED
ORD032504,2026-07-08,MED002,DC007,27.0,27.0,FULFILLED
ORD032505,2026-07-08,MED003,DC004,78.0,78.0,FULFILLED
ORD032506,2026-07-08,MED003,DC006,81.0,81.0,FULFILLED
ORD032507,2026-07-08,MED003,DC007,91.0,91.0,FULFILLED
ORD032508,2026-07-08,MED004,DC003,193.0,193.0,FULFILLED
ORD032509,2026-07-08,MED004,DC004,191.0,191.0,FULFILLED
ORD032510,2026-07-08,MED004,DC007,160.0,160.0,FULFILLED
ORD032511,2026-07-08,MED004,DC008,212.0,212.0,FULFILLED
ORD032512,2026-07-08,MED005,DC001,28.0,28.0,FULFILLED
ORD032513,2026-07-08,MED005,DC002,129.0,129.0,FULFILLED
ORD032514,2026-07-08,MED005,DC005,82.0,82.0,FULFILLED
ORD032515,2026-07-08,MED005,DC006,28.0,28.0,FULFILLED
ORD032516,2026-07-08,MED005,DC007,38.0,38.0,FULFILLED
ORD032517,2026-07-08,MED005,DC008,59.0,59.0,FULFILLED
ORD032518,2026-07-08,MED006,DC001,34.0,34.0,FULFILLED
ORD032519,2026-07-08,MED006,DC002,25.0,25.0,FULFILLED
ORD032520,2026-07-08,MED006,DC003,35.0,35.0,FULFILLED
ORD032521,2026-07-08,MED006,DC007,24.0,24.0,FULFILLED
ORD032522,2026-07-08,MED006,DC008,55.0,42.68999999999996,PARTIAL
ORD032523,2026-07-08,MED007,DC002,81.0,81.0,FULFILLED
ORD032524,2026-07-08,MED007,DC003,93.0,93.0,FULFILLED
ORD032525,2026-07-08,MED007,DC005,61.0,61.0,FULFILLED
ORD032526,2026-07-08,MED007,DC007,65.0,65.0,FULFILLED
ORD032527,2026-07-08,MED007,DC008,71.0,71.0,FULFILLED
ORD032528,2026-07-08,MED008,DC001,143.0,143.0,FULFILLED
ORD032529,2026-07-08,MED008,DC004,154.0,154.0,FULFILLED
ORD032530,2026-07-08,MED008,DC006,154.0,154.0,FULFILLED
ORD032531,2026-07-08,MED008,DC008,147.0,147.0,FULFILLED
ORD032532,2026-07-08,MED009,DC003,157.0,157.0,FULFILLED
ORD032533,2026-07-08,MED009,DC004,183.0,183.0,FULFILLED
ORD032534,2026-07-08,MED009,DC005,153.0,153.0,FULFILLED
ORD032535,2026-07-08,MED009,DC008,164.0,164.0,FULFILLED
ORD032536,2026-07-08,MED010,DC001,18.0,18.0,FULFILLED
ORD032537,2026-07-08,MED010,DC002,84.0,84.0,FULFILLED
ORD032538,2026-07-08,MED010,DC003,75.0,75.0,FULFILLED
ORD032539,2026-07-08,MED010,DC004,62.0,62.0,FULFILLED
ORD032540,2026-07-08,MED010,DC008,61.0,61.0,FULFILLED
ORD032541,2026-07-08,MED011,DC001,79.0,79.0,FULFILLED
ORD032542,2026-07-08,MED011,DC002,74.0,74.0,FULFILLED
ORD032543,2026-07-08,MED011,DC003,65.0,65.0,FULFILLED
ORD032544,2026-07-08,MED011,DC004,69.0,69.0,FULFILLED
ORD032545,2026-07-08,MED011,DC005,77.0,77.0,FULFILLED
ORD032546,2026-07-08,MED011,DC006,101.0,0.0,PENDING
ORD032547,2026-07-08,MED011,DC007,120.0,120.0,FULFILLED
ORD032548,2026-07-08,MED011,DC008,82.0,82.0,FULFILLED
ORD032549,2026-07-08,MED012,DC004,143.0,143.0,FULFILLED
ORD032550,2026-07-08,MED012,DC006,1.0,1.0,FULFILLED
ORD032551,2026-07-08,MED012,DC007,41.0,41.0,FULFILLED
ORD032552,2026-07-08,MED012,DC008,167.0,167.0,FULFILLED
ORD032553,2026-07-08,MED013,DC001,48.0,48.0,FULFILLED
ORD032554,2026-07-08,MED013,DC003,57.0,57.0,FULFILLED
ORD032555,2026-07-08,MED013,DC004,51.0,51.0,FULFILLED
ORD032556,2026-07-08,MED013,DC005,49.0,49.0,FULFILLED
ORD032557,2026-07-08,MED013,DC006,52.0,52.0,FULFILLED
ORD032558,2026-07-08,MED013,DC007,45.0,45.0,FULFILLED
ORD032559,2026-07-08,MED013,DC008,49.0,49.0,FULFILLED
ORD032560,2026-07-08,MED014,DC002,64.0,64.0,FULFILLED
ORD032561,2026-07-08,MED014,DC003,86.0,86.0,FULFILLED
ORD032562,2026-07-08,MED014,DC004,58.0,58.0,FULFILLED
ORD032563,2026-07-08,MED014,DC005,54.0,54.0,FULFILLED
ORD032564,2026-07-08,MED014,DC006,77.0,77.0,FULFILLED
ORD032565,2026-07-08,MED015,DC001,166.0,166.0,FULFILLED
ORD032566,2026-07-08,MED015,DC002,134.0,134.0,FULFILLED
ORD032567,2026-07-08,MED015,DC004,141.0,141.0,FULFILLED
ORD032568,2026-07-08,MED015,DC005,150.0,150.0,FULFILLED
ORD032569,2026-07-08,MED015,DC006,158.0,158.0,FULFILLED
ORD032570,2026-07-08,MED015,DC007,162.0,162.0,FULFILLED
ORD032571,2026-07-08,MED015,DC008,121.0,121.0,FULFILLED
ORD032572,2026-07-08,MED016,DC001,152.0,152.0,FULFILLED
ORD032573,2026-07-08,MED016,DC002,9.0,9.0,FULFILLED
ORD032574,2026-07-08,MED016,DC006,54.0,54.0,FULFILLED
ORD032575,2026-07-08,MED017,DC002,65.0,44.07000000000004,PARTIAL
ORD032576,2026-07-08,MED017,DC003,49.0,49.0,FULFILLED
ORD032577,2026-07-08,MED017,DC005,62.0,62.0,FULFILLED
ORD032578,2026-07-08,MED017,DC007,58.0,58.0,FULFILLED
ORD032579,2026-07-08,MED017,DC008,55.0,40.12000000000008,PARTIAL
ORD032580,2026-07-08,MED018,DC001,53.0,53.0,FULFILLED
ORD032581,2026-07-08,MED018,DC002,54.0,54.0,FULFILLED
ORD032582,2026-07-08,MED018,DC003,33.0,33.0,FULFILLED
ORD032583,2026-07-08,MED018,DC007,69.0,69.0,FULFILLED
ORD032584,2026-07-08,MED018,DC008,71.0,71.0,FULFILLED
ORD032585,2026-07-08,MED019,DC001,104.0,104.0,FULFILLED
ORD032586,2026-07-08,MED019,DC003,121.0,89.1300000000004,PARTIAL
ORD032587,2026-07-08,MED019,DC004,70.0,70.0,FULFILLED
ORD032588,2026-07-08,MED019,DC006,111.0,111.0,FULFILLED
ORD032589,2026-07-08,MED020,DC003,68.0,53.49999999999972,PARTIAL
ORD032590,2026-07-08,MED020,DC004,63.0,63.0,FULFILLED
ORD032591,2026-07-08,MED020,DC005,65.0,65.0,FULFILLED
ORD032592,2026-07-08,MED020,DC006,62.0,62.0,FULFILLED
ORD032593,2026-07-08,MED020,DC007,54.0,54.0,FULFILLED
ORD032594,2026-07-08,MED021,DC002,113.0,113.0,FULFILLED
ORD032595,2026-07-08,MED021,DC003,226.0,226.0,FULFILLED
ORD032596,2026-07-08,MED021,DC004,145.0,145.0,FULFILLED
ORD032597,2026-07-08,MED021,DC007,195.0,195.0,FULFILLED
ORD032598,2026-07-08,MED021,DC008,142.0,142.0,FULFILLED
ORD032599,2026-07-08,MED022,DC003,76.0,76.0,FULFILLED
ORD032600,2026-07-08,MED022,DC005,78.0,78.0,FULFILLED
ORD032601,2026-07-08,MED022,DC006,64.0,64.0,FULFILLED
ORD032602,2026-07-08,MED022,DC007,101.0,101.0,FULFILLED
ORD032603,2026-07-08,MED022,DC008,58.0,58.0,FULFILLED
ORD032604,2026-07-08,MED023,DC001,5.0,5.0,FULFILLED
ORD032605,2026-07-08,MED023,DC003,65.0,65.0,FULFILLED
ORD032606,2026-07-08,MED023,DC004,72.0,72.0,FULFILLED
ORD032607,2026-07-08,MED023,DC006,49.0,49.0,FULFILLED
ORD032608,2026-07-08,MED023,DC007,62.0,62.0,FULFILLED
ORD032609,2026-07-08,MED023,DC008,122.0,122.0,FULFILLED
ORD032610,2026-07-08,MED024,DC001,57.0,57.0,FULFILLED
ORD032611,2026-07-08,MED024,DC002,46.0,46.0,FULFILLED
ORD032612,2026-07-08,MED024,DC003,64.0,64.0,FULFILLED
ORD032613,2026-07-08,MED024,DC004,49.0,49.0,FULFILLED
ORD032614,2026-07-08,MED024,DC005,24.0,24.0,FULFILLED
