date,sku_id,dc_id,opening_inventory,incoming_inventory,outgoing_inventory,closing_inventory,reserved_inventory,available_inventory
2026-07-07,MED040,DC006,377.8,340.0,17.17,360.63,20.0,340.62999999999994
2026-07-07,MED040,DC007,289.3399999999998,0.0,32.87,256.4699999999998,38.0,218.4699999999998
2026-07-07,MED040,DC008,376.52,0.0,22.09,354.43000000000006,43.0,311.43000000000006
2026-07-08,MED001,DC001,116.93000000000002,215.0,31.9,85.03000000000003,12.0,73.03000000000003
2026-07-08,MED001,DC002,46.07000000000143,0.0,29.77,231.3000000000014,32.0,199.3000000000014
2026-07-08,MED001,DC003,106.55,215.0,41.26,65.29000000000002,4.0,61.29000000000002
2026-07-08,MED001,DC004,77.02999999999999,215.0,32.8,44.22999999999999,5.0,39.22999999999999
2026-07-08,MED001,DC005,160.28000000000003,215.0,30.5,129.78000000000003,19.0,110.78000000000004
2026-07-08,MED001,DC006,52.63999999999998,215.0,31.99,20.64999999999998,2.0,18.64999999999998
2026-07-08,MED001,DC007,65.91999999999994,215.0,35.63,30.289999999999942,4.0,26.289999999999942
2026-07-08,MED001,DC008,193.92,0.0,41.81,152.11,17.0,135.11
2026-07-08,MED002,DC001,179.12999999999982,0.0,25.78,153.34999999999982,22.0,131.34999999999982
2026-07-08,MED002,DC002,62.10999999999996,0.0,22.44,258.67,36.0,222.67
2026-07-08,MED002,DC003,258.98000000000064,0.0,35.85,223.13000000000065,13.0,210.13000000000065
2026-07-08,MED002,DC004,106.60000000000012,219.0,27.25,79.35000000000011,7.0,72.35000000000011
2026-07-08,MED002,DC005,241.04000000000104,0.0,26.09,214.95000000000104,19.0,195.95000000000104
2026-07-08,MED002,DC006,279.6599999999998,0.0,26.94,252.7199999999998,19.0,233.7199999999998
2026-07-08,MED002,DC007,131.33999999999955,219.0,20.59,110.74999999999956,7.0,103.74999999999956
2026-07-08,MED002,DC008,79.19000000000031,0.0,26.38,271.8100000000003,19.0,252.8100000000003
2026-07-08,MED003,DC001,626.6999999999998,0.0,89.1,537.5999999999998,63.0,474.5999999999998
2026-07-08,MED003,DC002,599.7499999999995,0.0,95.53,504.2199999999996,38.0,466.2199999999996
2026-07-08,MED003,DC003,753.3500000000003,0.0,73.47,679.8800000000002,98.0,581.8800000000002
2026-07-08,MED003,DC004,863.0899999999999,0.0,81.11,781.9799999999999,80.0,701.9799999999999
2026-07-08,MED003,DC005,743.7799999999999,0.0,95.78,647.9999999999999,90.0,557.9999999999999
2026-07-08,MED003,DC006,445.4299999999997,699.0,79.01,366.4199999999997,35.0,331.41999999999973
2026-07-08,MED003,DC007,573.87,0.0,88.54,485.33,70.0,415.33
2026-07-08,MED003,DC008,244.9199999999996,0.0,84.41,859.5099999999996,70.0,789.5099999999996
2026-07-08,MED004,DC001,449.4100000000013,0.0,135.82,1622.5900000000013,106.0,1516.5900000000013
2026-07-08,MED004,DC002,1109.6399999999996,0.0,132.53,977.1099999999996,64.0,913.1099999999996
2026-07-08,MED004,DC003,1162.6200000000008,0.0,158.39,1004.2300000000008,53.0,951.2300000000008
2026-07-08,MED004,DC004,1384.5599999999995,0.0,162.61,1221.9499999999998,159.0,1062.9499999999998
2026-07-08,MED004,DC005,1034.74,1309.0,135.77,898.97,51.0,847.97
2026-07-08,MED004,DC006,1676.7500000000005,0.0,126.25,1550.5000000000005,159.0,1391.5000000000005
2026-07-08,MED004,DC007,1148.3500000000008,0.0,158.41,989.9400000000009,97.0,892.9400000000009
2026-07-08,MED004,DC008,638.069999999999,1309.0,162.39,475.67999999999904,57.0,418.67999999999904
2026-07-08,MED005,DC001,552.53,0.0,19.06,533.47,32.0,501.47
2026-07-08,MED005,DC002,557.8700000000001,0.0,98.43,459.4400000000001,63.0,396.4400000000001
2026-07-08,MED005,DC003,306.6700000000003,0.0,66.86,239.8100000000003,29.0,210.8100000000003
2026-07-08,MED005,DC004,618.4900000000007,0.0,40.02,578.4700000000007,71.0,507.4700000000007
2026-07-08,MED005,DC005,694.68,0.0,77.82,616.8599999999999,75.0,541.8599999999999
2026-07-08,MED005,DC006,836.2199999999999,0.0,20.94,815.2799999999999,59.0,756.2799999999999
2026-07-08,MED005,DC007,657.7399999999996,0.0,29.25,628.4899999999996,68.0,560.4899999999996
2026-07-08,MED005,DC008,794.3599999999994,0.0,46.07,748.2899999999994,96.0,652.2899999999994
2026-07-08,MED006,DC001,121.36999999999978,258.0,24.2,97.16999999999976,14.0,83.16999999999977
2026-07-08,MED006,DC002,179.52000000000007,0.0,18.54,160.98000000000008,14.0,146.98000000000008
2026-07-08,MED006,DC003,210.6999999999997,0.0,21.85,188.8499999999997,23.0,165.8499999999997
2026-07-08,MED006,DC004,126.64999999999998,258.0,28.93,97.71999999999996,6.0,91.71999999999996
2026-07-08,MED006,DC005,208.1200000000001,258.0,35.28,172.84000000000012,13.0,159.84000000000012
2026-07-08,MED006,DC006,246.05999999999983,258.0,27.58,218.47999999999985,19.0,199.47999999999985
2026-07-08,MED006,DC007,246.44999999999976,0.0,15.15,231.29999999999976,19.0,212.29999999999976
2026-07-08,MED006,DC008,84.97999999999996,258.0,35.29,49.68999999999996,7.0,42.68999999999996
2026-07-08,MED007,DC001,262.5799999999997,625.0,89.57,173.0099999999997,10.0,163.0099999999997
2026-07-08,MED007,DC002,132.77000000000038,0.0,60.58,697.1900000000004,48.0,649.1900000000004
2026-07-08,MED007,DC003,665.2099999999997,0.0,95.41,569.7999999999997,59.0,510.7999999999997
2026-07-08,MED007,DC004,366.4400000000005,625.0,83.51,282.9300000000005,25.0,257.9300000000005
2026-07-08,MED007,DC005,367.4000000000002,625.0,54.67,312.7300000000002,28.0,284.7300000000002
2026-07-08,MED007,DC006,731.1199999999995,625.0,60.76,670.3599999999996,64.0,606.3599999999996
2026-07-08,MED007,DC007,485.0299999999997,0.0,65.78,419.24999999999966,33.0,386.24999999999966
2026-07-08,MED007,DC008,239.2399999999995,625.0,67.7,171.5399999999995,9.0,162.5399999999995
2026-07-08,MED008,DC001,1172.5500000000004,0.0,120.42,1052.1300000000003,76.0,976.1300000000005
2026-07-08,MED008,DC002,748.6299999999998,0.0,142.75,605.8799999999998,39.0,566.8799999999998
2026-07-08,MED008,DC003,658.1299999999998,1205.0,145.39,512.7399999999998,32.0,480.7399999999998
2026-07-08,MED008,DC004,716.5999999999999,1205.0,158.24,558.3599999999999,76.0,482.3599999999999
2026-07-08,MED008,DC005,626.4200000000008,1205.0,136.19,490.2300000000008,44.0,446.2300000000008
2026-07-08,MED008,DC006,1377.329999999999,1205.0,122.61,1254.7199999999991,113.0,1141.7199999999991
2026-07-08,MED008,DC007,986.2900000000004,0.0,176.23,810.0600000000003,109.0,701.0600000000003
2026-07-08,MED008,DC008,694.1900000000003,1205.0,138.82,555.3700000000003,77.0,478.3700000000004
2026-07-08,MED009,DC001,1101.4900000000002,0.0,164.6,936.8900000000002,100.0,836.8900000000002
2026-07-08,MED009,DC002,1408.94,0.0,160.07,1248.87,78.0,1170.87
2026-07-08,MED009,DC003,858.780000000001,0.0,160.77,698.010000000001,70.0,628.010000000001
2026-07-08,MED009,DC004,639.5900000000005,1366.0,161.19,478.4000000000005,38.0,440.4000000000005
2026-07-08,MED009,DC005,1490.489999999999,0.0,120.49,1369.999999999999,82.0,1287.999999999999
2026-07-08,MED009,DC006,1308.9,1366.0,126.93,1181.97,132.0,1049.97
2026-07-08,MED009,DC007,1696.9000000000003,0.0,130.42,1566.4800000000002,179.0,1387.4800000000002
2026-07-08,MED009,DC008,901.7099999999996,1366.0,126.56,775.1499999999996,43.0,732.1499999999996
2026-07-08,MED010,DC001,410.6700000000002,549.0,12.0,398.6700000000002,31.0,367.6700000000002
2026-07-08,MED010,DC002,567.8500000000003,0.0,68.64,499.21000000000026,44.0,455.21000000000026
2026-07-08,MED010,DC003,493.3099999999996,0.0,73.23,420.07999999999953,32.0,388.07999999999953
2026-07-08,MED010,DC004,346.05000000000007,0.0,48.06,846.99,96.0,750.99
2026-07-08,MED010,DC005,486.4699999999997,549.0,55.24,431.2299999999997,45.0,386.2299999999997
2026-07-08,MED010,DC006,497.4999999999998,549.0,17.06,480.43999999999977,46.0,434.43999999999977
2026-07-08,MED010,DC007,278.96000000000004,549.0,0.0,278.96000000000004,41.0,237.96000000000004
2026-07-08,MED010,DC008,582.5200000000004,0.0,43.85,538.6700000000004,45.0,493.6700000000004
2026-07-08,MED011,DC001,66.64000000000043,0.0,81.21,505.43000000000046,73.0,432.43000000000046
2026-07-08,MED011,DC002,535.1899999999998,0.0,68.57,466.61999999999983,64.0,402.61999999999983
2026-07-08,MED011,DC003,433.7400000000001,0.0,63.33,370.41000000000014,50.0,320.41000000000014
2026-07-08,MED011,DC004,323.2100000000007,520.0,60.76,262.4500000000007,37.0,225.45000000000076
2026-07-08,MED011,DC005,78.0300000000001,0.0,79.51,518.5200000000001,46.0,472.5200000000001
2026-07-08,MED011,DC006,27.090000000000003,520.0,27.090000000000003,0.0,0.0,0.0
2026-07-08,MED011,DC007,485.0,0.0,92.88,392.12,56.0,336.12
2026-07-08,MED011,DC008,607.2499999999999,0.0,66.85,540.3999999999999,48.0,492.3999999999999
2026-07-08,MED012,DC001,849.9099999999997,0.0,45.5,804.4099999999997,114.0,690.4099999999997
2026-07-08,MED012,DC002,966.8400000000006,0.0,62.6,904.2400000000006,73.0,831.2400000000006
2026-07-08,MED012,DC003,611.2900000000005,0.0,30.81,580.4800000000006,70.0,510.4800000000006
2026-07-08,MED012,DC004,472.8700000000006,0.0,108.68,1254.1900000000005,182.0,1072.1900000000005
2026-07-08,MED012,DC005,942.1799999999996,0.0,145.75,796.4299999999996,86.0,710.4299999999996
2026-07-08,MED012,DC006,1238.089999999999,0.0,0.0,1238.089999999999,81.0,1157.089999999999
2026-07-08,MED012,DC007,582.4599999999994,890.0,35.96,546.4999999999993,37.0,509.4999999999993
2026-07-08,MED012,DC008,859.2700000000006,0.0,135.91,723.3600000000006,70.0,653.3600000000006
2026-07-08,MED013,DC001,318.04000000000013,0.0,44.7,273.34000000000015,16.0,257.34000000000015
2026-07-08,MED013,DC002,328.0000000000001,0.0,42.92,285.0800000000001,30.0,255.0800000000001
2026-07-08,MED013,DC003,383.1500000000001,0.0,44.85,338.30000000000007,26.0,312.30000000000007
2026-07-08,MED013,DC004,239.06999999999965,361.0,47.58,191.48999999999967,11.0,180.48999999999967
2026-07-08,MED013,DC005,266.27000000000066,361.0,45.27,221.00000000000065,14.0,207.00000000000065
2026-07-08,MED013,DC006,399.7799999999994,361.0,43.75,356.0299999999994,32.0,324.0299999999994
2026-07-08,MED013,DC007,281.3200000000002,0.0,41.98,239.34000000000023,16.0,223.34000000000023
2026-07-08,MED013,DC008,300.0100000000001,361.0,53.57,246.4400000000001,16.0,230.4400000000001
2026-07-08,MED014,DC001,120.23999999999924,0.0,45.78,511.4599999999992,50.0,461.4599999999992
2026-07-08,MED014,DC002,318.9400000000004,0.0,50.23,268.7100000000004,25.0,243.7100000000004
2026-07-08,MED014,DC003,235.8399999999997,437.0,76.0,159.83999999999966,11.0,148.83999999999966
2026-07-08,MED014,DC004,224.63,437.0,55.62,169.00999999999996,24.0,145.00999999999996
2026-07-08,MED014,DC005,369.01000000000033,437.0,49.1,319.9100000000003,41.0,278.9100000000003
2026-07-08,MED014,DC006,511.2399999999996,437.0,60.69,450.5499999999996,31.0,419.5499999999996
2026-07-08,MED014,DC007,299.34,437.0,53.99,245.35,33.0,212.35
2026-07-08,MED014,DC008,518.6200000000001,0.0,37.92,480.7000000000001,54.0,426.7000000000001
2026-07-08,MED015,DC001,1148.1500000000003,0.0,163.25,984.9000000000004,103.0,881.9000000000003
2026-07-08,MED015,DC002,1105.3000000000004,0.0,139.63,965.6700000000004,52.0,913.6700000000004
2026-07-08,MED015,DC003,622.9200000000001,1245.0,198.69,424.2300000000001,22.0,402.2300000000001
2026-07-08,MED015,DC004,1028.260000000001,1245.0,142.91,885.3500000000009,68.0,817.3500000000009
2026-07-08,MED015,DC005,1634.9300000000003,0.0,116.53,1518.4000000000003,91.0,1427.4000000000003
2026-07-08,MED015,DC006,1650.280000000001,0.0,128.76,1521.5200000000011,219.0,1302.5200000000011
2026-07-08,MED015,DC007,1242.6299999999994,0.0,154.58,1088.0499999999995,155.0,933.0499999999996
2026-07-08,MED015,DC008,874.8900000000002,1245.0,113.1,761.7900000000002,81.0,680.7900000000002
2026-07-08,MED016,DC001,575.4400000000004,0.0,119.19,456.2500000000004,54.0,402.2500000000004
2026-07-08,MED016,DC002,258.8500000000008,454.0,0.0,258.8500000000008,23.0,235.8500000000008
2026-07-08,MED016,DC003,234.93999999999988,454.0,62.22,172.71999999999989,24.0,148.71999999999989
2026-07-08,MED016,DC004,289.4300000000003,454.0,17.38,272.0500000000003,30.0,242.0500000000003
2026-07-08,MED016,DC005,740.9799999999998,0.0,14.64,726.3399999999998,80.0,646.3399999999998
2026-07-08,MED016,DC006,667.8200000000002,0.0,49.9,617.9200000000002,82.0,535.9200000000002
2026-07-08,MED016,DC007,485.1599999999996,0.0,18.42,466.7399999999996,62.0,404.7399999999996
2026-07-08,MED016,DC008,435.33000000000027,0.0,83.35,351.98000000000025,49.0,302.98000000000025
2026-07-08,MED017,DC001,185.8799999999995,292.0,35.21,150.6699999999995,16.0,134.6699999999995
2026-07-08,MED017,DC002,96.46000000000004,292.0,48.39,48.07000000000004,4.0,44.07000000000004
2026-07-08,MED017,DC003,31.519999999999957,0.0,42.77,280.75,18.0,262.75
2026-07-08,MED017,DC004,225.16999999999996,292.0,46.6,178.56999999999994,17.0,161.56999999999994
2026-07-08,MED017,DC005,284.01,292.0,48.06,235.95,34.0,201.95
2026-07-08,MED017,DC006,39.87999999999999,292.0,33.0,6.879999999999988,0.0,6.879999999999988
2026-07-08,MED017,DC007,242.74000000000063,0.0,46.18,196.56000000000063,18.0,178.56000000000063
2026-07-08,MED017,DC008,99.04000000000008,292.0,51.92,47.12000000000008,7.0,40.12000000000008
2026-07-08,MED018,DC001,137.78999999999974,0.0,57.3,509.4899999999997,57.0,452.4899999999997
2026-07-08,MED018,DC002,311.3500000000001,0.0,42.97,268.3800000000001,26.0,242.3800000000001
2026-07-08,MED018,DC003,345.23,0.0,25.04,320.19,27.0,293.19
2026-07-08,MED018,DC004,159.5899999999998,0.0,58.02,530.5699999999998,52.0,478.5699999999998
2026-07-08,MED018,DC005,212.99999999999977,429.0,81.49,131.50999999999976,19.0,112.50999999999976
2026-07-08,MED018,DC006,288.11,429.0,60.66,227.45,22.0,205.45
2026-07-08,MED018,DC007,443.5899999999999,0.0,69.17,374.4199999999999,19.0,355.4199999999999
2026-07-08,MED018,DC008,383.96999999999946,429.0,65.31,318.65999999999946,37.0,281.65999999999946
2026-07-08,MED019,DC001,499.7699999999999,0.0,82.57,417.19999999999993,57.0,360.19999999999993
2026-07-08,MED019,DC002,686.7600000000002,0.0,91.7,595.0600000000002,49.0,546.0600000000002
2026-07-08,MED019,DC003,200.5100000000004,609.0,106.38,94.1300000000004,5.0,89.1300000000004
2026-07-08,MED019,DC004,392.6800000000004,609.0,60.16,332.5200000000003,42.0,290.5200000000003
2026-07-08,MED019,DC005,482.32,609.0,102.29,380.0299999999999,26.0,354.0299999999999
2026-07-08,MED019,DC006,473.8599999999997,609.0,113.75,360.10999999999973,35.0,325.10999999999973
2026-07-08,MED019,DC007,433.9500000000001,609.0,89.02,344.9300000000001,47.0,297.9300000000001
2026-07-08,MED019,DC008,647.8499999999998,0.0,105.35,542.4999999999998,73.0,469.4999999999998
2026-07-08,MED020,DC001,85.2899999999994,0.0,51.89,409.3999999999994,32.0,377.3999999999994
2026-07-08,MED020,DC002,147.1899999999998,376.0,57.01,90.1799999999998,6.0,84.17999999999981
2026-07-08,MED020,DC003,113.81999999999972,376.0,54.32,59.49999999999972,6.0,53.49999999999972
2026-07-08,MED020,DC004,122.05000000000004,0.0,60.66,437.3900000000001,44.0,393.3900000000001
2026-07-08,MED020,DC005,81.06000000000091,0.0,55.78,401.2800000000009,24.0,377.2800000000009
2026-07-08,MED020,DC006,309.76,376.0,42.18,267.58,37.0,230.58
2026-07-08,MED020,DC007,126.76999999999995,376.0,50.47,76.29999999999997,4.0,72.29999999999997
2026-07-08,MED020,DC008,317.01000000000033,376.0,73.49,243.52000000000032,21.0,222.52000000000032
2026-07-08,MED021,DC001,1574.7200000000005,0.0,174.12,1400.6000000000004,134.0,1266.6000000000004
2026-07-08,MED021,DC002,398.82000000000056,0.0,87.52,1724.3000000000006,157.0,1567.3000000000006
2026-07-08,MED021,DC003,718.8899999999995,1413.0,194.93,523.9599999999996,29.0,494.9599999999996
2026-07-08,MED021,DC004,1729.6500000000017,0.0,118.23,1611.4200000000014,115.0,1496.4200000000014
2026-07-08,MED021,DC005,1178.7300000000002,1413.0,184.71,994.0200000000002,104.0,890.0200000000002
2026-07-08,MED021,DC006,1278.4200000000003,1413.0,197.67,1080.7500000000005,62.0,1018.7500000000005
2026-07-08,MED021,DC007,719.7599999999994,1413.0,158.99,560.7699999999994,41.0,519.7699999999994
2026-07-08,MED021,DC008,639.9000000000007,1413.0,123.29,516.6100000000007,35.0,481.6100000000007
2026-07-08,MED022,DC001,107.98999999999964,0.0,56.6,475.3899999999997,36.0,439.3899999999997
2026-07-08,MED022,DC002,379.9699999999998,0.0,69.72,310.2499999999998,37.0,273.2499999999998
2026-07-08,MED022,DC003,403.4700000000005,0.0,52.49,350.9800000000005,30.0,320.9800000000005
2026-07-08,MED022,DC004,410.11000000000007,0.0,57.9,352.2100000000001,41.0,311.2100000000001
2026-07-08,MED022,DC005,190.38000000000008,424.0,68.58,121.80000000000008,6.0,115.80000000000008
2026-07-08,MED022,DC006,299.44,424.0,57.22,242.22,34.0,208.22
2026-07-08,MED022,DC007,226.7,424.0,100.19,126.51,17.0,109.51
2026-07-08,MED022,DC008,244.87000000000023,424.0,53.44,191.43000000000023,23.0,168.43000000000023
2026-07-08,MED023,DC001,630.2199999999993,0.0,0.0,630.2199999999993,73.0,557.2199999999993
2026-07-08,MED023,DC002,684.4900000000002,0.0,23.79,660.7000000000003,49.0,611.7000000000003
2026-07-08,MED023,DC003,378.2300000000001,642.0,53.83,324.40000000000015,38.0,286.40000000000015
2026-07-08,MED023,DC004,526.8799999999999,642.0,69.11,457.7699999999999,54.0,403.7699999999999
2026-07-08,MED023,DC005,563.2999999999997,642.0,44.59,518.7099999999997,44.0,474.7099999999997
2026-07-08,MED023,DC006,685.1999999999996,642.0,37.62,647.5799999999996,92.0,555.5799999999996
2026-07-08,MED023,DC007,672.2599999999999,0.0,44.42,627.8399999999999,79.0,548.8399999999999
2026-07-08,MED023,DC008,779.6900000000002,0.0,93.36,686.3300000000002,76.0,610.3300000000002
2026-07-08,MED024,DC001,340.8799999999999,0.0,44.21,296.6699999999999,16.0,280.6699999999999
2026-07-08,MED024,DC002,342.9299999999995,0.0,34.9,308.0299999999995,35.0,273.0299999999995
2026-07-08,MED024,DC003,320.55000000000064,0.0,62.07,258.48000000000064,17.0,241.48000000000064
2026-07-08,MED024,DC004,278.05999999999995,344.0,40.28,237.77999999999997,29.0,208.77999999999997
2026-07-08,MED024,DC005,147.88000000000034,0.0,18.0,473.88000000000034,33.0,440.88000000000034
2026-07-08,MED024,DC006,219.1000000000003,344.0,25.35,193.7500000000003,12.0,181.7500000000003
2026-07-08,MED024,DC007,441.79,0.0,46.12,395.67,53.0,342.67
2026-07-08,MED024,DC008,435.08,0.0,21.18,413.9,28.0,385.9
2026-07-08,MED025,DC001,697.4900000000006,1266.0,147.37,550.1200000000006,74.0,476.1200000000006
2026-07-08,MED025,DC002,1085.14,0.0,127.96,957.1799999999998,90.0,867.1799999999998
2026-07-08,MED025,DC003,892.5899999999996,0.0,157.69,734.8999999999996,85.0,649.8999999999996
2026-07-08,MED025,DC004,683.8299999999992,1266.0,142.35,541.4799999999992,37.0,504.4799999999992
2026-07-08,MED025,DC005,501.18999999999954,0.0,114.94,1652.2499999999995,84.0,1568.2499999999995
2026-07-08,MED025,DC006,1294.699999999999,1266.0,153.69,1141.0099999999986,123.0,1018.0099999999986
2026-07-08,MED025,DC007,1251.9000000000008,0.0,160.52,1091.3800000000008,143.0,948.3800000000008
2026-07-08,MED025,DC008,794.359999999999,1266.0,120.41,673.949999999999,95.0,578.949999999999
2026-07-08,MED026,DC001,957.4000000000008,0.0,98.38,859.0200000000008,99.0,760.0200000000008
2026-07-08,MED026,DC002,400.95000000000056,1028.0,123.86,277.09000000000054,16.0,261.09000000000054
2026-07-08,MED026,DC003,722.4500000000005,0.0,127.36,595.0900000000005,77.0,518.0900000000005
2026-07-08,MED026,DC004,1223.0499999999995,0.0,160.0,1063.0499999999995,142.0,921.0499999999996
2026-07-08,MED026,DC005,1149.0999999999988,0.0,131.45,1017.6499999999988,72.0,945.6499999999988
2026-07-08,MED026,DC006,896.5399999999992,1028.0,160.93,735.6099999999992,59.0,676.6099999999992
2026-07-08,MED026,DC007,759.3899999999986,1028.0,114.43,644.9599999999987,83.0,561.9599999999987
2026-07-08,MED026,DC008,848.0899999999997,1028.0,121.54,726.5499999999997,80.0,646.5499999999997
2026-07-08,MED027,DC001,1095.2199999999998,0.0,89.92,1005.2999999999998,51.0,954.2999999999998
2026-07-08,MED027,DC002,648.73,0.0,90.74,557.99,44.0,513.99
2026-07-08,MED027,DC003,607.3400000000009,0.0,102.78,504.56000000000097,67.0,437.56000000000097
2026-07-08,MED027,DC004,753.6500000000002,899.0,89.66,663.9900000000002,38.0,625.9900000000002
2026-07-08,MED027,DC005,455.5600000000002,899.0,54.03,401.5300000000002,56.0,345.5300000000002
2026-07-08,MED027,DC006,418.7499999999996,899.0,88.14,330.6099999999996,18.0,312.6099999999996
2026-07-08,MED027,DC007,734.6000000000008,0.0,119.49,615.1100000000008,66.0,549.1100000000008
2026-07-08,MED027,DC008,1155.2300000000012,0.0,101.44,1053.790000000001,146.0,907.7900000000012
2026-07-08,MED028,DC001,326.1000000000005,0.0,53.34,272.76000000000045,29.0,243.76000000000045
2026-07-08,MED028,DC002,138.68000000000032,349.0,47.17,91.51000000000032,9.0,82.51000000000032
2026-07-08,MED028,DC003,125.37,349.0,55.2,70.17,5.0,65.17
2026-07-08,MED028,DC004,113.17999999999898,349.0,64.91,48.26999999999899,7.0,41.26999999999899
2026-07-08,MED028,DC005,270.62999999999977,349.0,63.02,207.60999999999976,13.0,194.60999999999976
2026-07-08,MED028,DC006,73.96000000000001,349.0,55.44,18.52000000000001,2.0,16.52000000000001
2026-07-08,MED028,DC007,56.89999999999996,0.0,46.51,359.39,20.0,339.39
2026-07-08,MED028,DC008,324.2300000000002,0.0,65.7,258.5300000000002,26.0,232.5300000000002
2026-07-08,MED029,DC001,580.4100000000003,0.0,77.27,503.1400000000003,39.0,464.1400000000003
2026-07-08,MED029,DC002,468.3500000000002,0.0,50.21,418.1400000000002,59.0,359.1400000000002
2026-07-08,MED029,DC003,488.8999999999997,0.0,47.27,441.6299999999997,66.0,375.6299999999997
2026-07-08,MED029,DC004,299.73,507.0,42.57,257.16,29.0,228.16000000000005
2026-07-08,MED029,DC005,504.55,507.0,52.5,452.05,29.0,423.05
2026-07-08,MED029,DC006,249.39000000000036,0.0,67.36,689.0300000000003,43.0,646.0300000000003
2026-07-08,MED029,DC007,617.049999999999,0.0,67.11,549.939999999999,56.0,493.93999999999903
2026-07-08,MED029,DC008,315.4599999999998,507.0,61.39,254.06999999999985,18.0,236.06999999999985
2026-07-08,MED030,DC001,149.15999999999937,350.0,23.67,125.48999999999936,9.0,116.48999999999936
2026-07-08,MED030,DC002,235.9699999999997,0.0,64.94,171.02999999999972,22.0,149.02999999999972
2026-07-08,MED030,DC003,417.9100000000002,0.0,26.53,391.3800000000002,44.0,347.3800000000002
2026-07-08,MED030,DC004,471.87000000000086,0.0,24.54,447.3300000000008,34.0,413.3300000000008
2026-07-08,MED030,DC005,297.3900000000003,350.0,23.4,273.99000000000035,30.0,243.99000000000035
2026-07-08,MED030,DC006,425.4999999999998,0.0,62.32,363.1799999999998,41.0,322.1799999999998
2026-07-08,MED030,DC007,217.39999999999952,350.0,37.82,179.57999999999953,24.0,155.57999999999953
2026-07-08,MED030,DC008,204.83000000000035,350.0,8.98,195.85000000000036,21.0,174.85000000000034
2026-07-08,MED031,DC001,368.4499999999998,0.0,28.74,339.7099999999998,22.0,317.7099999999998
2026-07-08,MED031,DC002,317.1199999999998,0.0,23.45,293.6699999999998,42.0,251.6699999999998
2026-07-08,MED031,DC003,126.41999999999956,346.0,39.33,87.08999999999955,6.0,81.08999999999955
2026-07-08,MED031,DC004,298.6099999999997,346.0,25.27,273.3399999999997,34.0,239.3399999999997
2026-07-08,MED031,DC005,457.1800000000002,0.0,28.59,428.59000000000026,61.0,367.59000000000026
2026-07-08,MED031,DC006,426.1699999999998,0.0,51.01,375.1599999999998,21.0,354.1599999999998
2026-07-08,MED031,DC007,312.0900000000001,0.0,49.24,262.8500000000001,14.0,248.85000000000008
2026-07-08,MED031,DC008,206.47000000000008,346.0,55.26,151.21000000000006,21.0,130.21000000000006
2026-07-08,MED032,DC001,267.9400000000004,413.0,30.54,237.4000000000004,34.0,203.4000000000004
2026-07-08,MED032,DC002,380.8900000000002,0.0,35.95,344.9400000000002,37.0,307.9400000000002
2026-07-08,MED032,DC003,468.0300000000004,0.0,40.26,427.7700000000004,29.0,398.7700000000004
2026-07-08,MED032,DC004,243.56999999999985,413.0,66.47,177.09999999999982,17.0,160.09999999999982
2026-07-08,MED032,DC005,365.90000000000026,413.0,48.25,317.65000000000026,25.0,292.65000000000026
2026-07-08,MED032,DC006,368.35000000000025,413.0,68.58,299.77000000000027,36.0,263.77000000000027
2026-07-08,MED032,DC007,462.1800000000001,0.0,54.77,407.41000000000014,53.0,354.41000000000014
2026-07-08,MED032,DC008,131.30000000000004,0.0,46.23,498.0700000000001,39.0,459.0700000000001
2026-07-08,MED033,DC001,418.1599999999992,0.0,57.5,360.6599999999992,31.0,329.6599999999992
2026-07-08,MED033,DC002,188.1699999999996,442.0,30.04,158.12999999999957,21.0,137.12999999999957
2026-07-08,MED033,DC003,201.1800000000001,442.0,26.17,175.01000000000005,9.0,166.01000000000005
2026-07-08,MED033,DC004,584.1499999999997,0.0,53.75,530.3999999999997,40.0,490.39999999999975
2026-07-08,MED033,DC005,314.8499999999996,442.0,50.83,264.01999999999964,18.0,246.01999999999964
2026-07-08,MED033,DC006,169.51000000000028,442.0,73.72,95.79000000000028,9.0,86.79000000000028
2026-07-08,MED033,DC007,144.77999999999986,0.0,34.22,552.5599999999998,64.0,488.55999999999983
2026-07-08,MED033,DC008,468.8500000000004,0.0,55.1,413.7500000000004,33.0,380.7500000000004
2026-07-08,MED034,DC001,281.950000000002,0.0,140.44,1177.510000000002,150.0,1027.510000000002
2026-07-08,MED034,DC002,1200.58,0.0,136.06,1064.52,66.0,998.52
2026-07-08,MED034,DC003,432.9099999999998,1036.0,145.46,287.4499999999998,33.0,254.44999999999985
2026-07-08,MED034,DC004,576.9900000000004,1036.0,107.12,469.8700000000004,47.0,422.8700000000004
2026-07-08,MED034,DC005,517.5100000000009,1036.0,125.33,392.1800000000009,35.0,357.1800000000009
2026-07-08,MED034,DC006,712.6399999999994,1036.0,121.97,590.6699999999994,44.0,546.6699999999994
2026-07-08,MED034,DC007,326.64000000000146,0.0,129.48,1233.1600000000014,135.0,1098.1600000000014
2026-07-08,MED034,DC008,382.9999999999987,0.0,108.63,1310.3699999999983,113.0,1197.3699999999983
2026-07-08,MED035,DC001,225.79999999999995,466.0,49.08,176.71999999999997,12.0,164.71999999999997
2026-07-08,MED035,DC002,336.2699999999997,0.0,58.69,277.57999999999976,28.0,249.57999999999976
